movie_id,language_id
65203,52711
143,52711
143,52694
143,52674
143,50797
42861,52711
42861,52694
33680,52711
56164,52711
12311,52711
12311,52279
43277,52711
43278,52711
34106,52711
34106,52686
43266,52711
43266,21872
27367,52711
27367,52674
17661,52711
28580,52711
887,52711
33667,52711
23383,52711
25430,52711
27191,52711
27191,52674
11426,52711
654,52711
15919,52711
1725,52711
5769,52711
874,52711
874,52694
874,50797
874,52670
10633,52711
17917,52711
3116,52711
3116,52703
1051,52711
1051,52694
1366,52711
12102,52711
16619,52711
9443,52711
9443,52694
11050,52711
606,52711
606,49332
746,52684
746,52711
746,52566
746,52671
746,52686
380,52703
380,52711
403,52711
403,52279
403,52669
11485,52711
466,52711
13820,52711
15389,52711
13597,52711
2108,52711
10014,52711
10072,52711
10131,52711
10160,52711
11284,52711
4488,52711
9725,52711
9728,52711
9730,52711
9730,52670
9731,52711
10225,52711
10281,52711
10283,52711
948,52711
11281,52711
10676,52711
11357,52711
11361,52711
36599,52711
39929,52711
41828,52711
41769,52711
10585,52711
11186,52711
11186,52109
11187,52684
11187,52711
609,52711
11133,52711
10306,52711
9552,52674
9552,52694
9552,50797
9552,52569
9552,52355
9552,52711
11586,52711
11586,52694
11586,52670
11587,52711
11587,52703
941,52711
942,52711
942,49675
943,52711
927,52711
927,52670
928,52711
9340,52711
9340,52703
9340,52670
9340,52519
9342,52711
38509,52711
60033,52711
12101,52711
19,52698
165,52711
196,52711
551,52711
16084,52711
17984,52711
22328,52711
32611,52711
3170,52711
346,52566
859,52711
841,52711
841,52703
11051,52711
242,52711
242,52703
242,52674
242,50797
1411,52711
9769,52711
9424,52711
9835,52703
9835,52711
857,52684
857,52674
857,52711
857,52694
17539,52711
44322,52671
22777,52711
20173,52711
10957,52711
9570,52711
16249,52711
13962,52711
14612,52711
19378,52711
65157,52711
29228,52711
19379,52711
11164,52711
11164,52539
18887,52711
24736,52711
10122,52711
24816,52703
24816,52711
9994,52711
25445,52711
12129,52670
12129,52711
14140,52694
14140,52711
10439,52711
11158,52711
9354,52711
28736,52711
34774,52711
37969,52711
9631,52711
9820,52711
9820,52621
14013,52711
36606,52711
96196,52711
98505,52694
1779,52711
10849,52711
678,52711
907,52711
907,52686
5961,52711
5961,52674
5961,52540
47908,52711
42121,52711
2887,52711
11974,52711
20348,52711
26648,52711
11911,52711
11911,52674
11911,52279
793,52711
35144,52711
35144,52694
35144,52674
9325,52711
43037,52711
10340,52711
10144,52711
10144,52694
10414,52711
10437,52711
15300,52711
12230,52711
13380,52711
13380,52703
10693,52711
11335,52711
11135,52506
11135,52711
11135,52465
11135,52552
11135,52540
11319,52711
14822,52711
15969,52711
13155,52711
10249,52711
15943,52711
15943,52674
10882,52711
24808,52711
19762,52711
13850,52711
2619,52711
2619,52703
65158,52711
53565,52711
41841,52711
27332,52711
97,52711
10419,52711
11675,52711
2107,52711
6471,52711
9442,52711
11591,52711
13697,52711
19158,52711
227,52711
87,52711
123,52711
9314,52711
11336,52711
11336,52686
9980,52711
10657,52711
10489,52711
10489,52279
10823,52711
10823,52621
10823,52670
11497,52711
2907,52711
9454,52711
8688,52684
8688,52711
118452,52711
16155,52711
48894,52674
23954,52711
23954,52694
12761,52711
12761,52540
396,52711
396,50797
14367,52711
11814,52711
16081,52711
16081,52686
18331,52711
18331,52694
11837,52711
11704,52711
11639,52711
11639,52703
4978,52711
10380,52711
11976,52711
11976,52703
15144,52711
11522,52711
11557,52711
13853,52711
11415,52711
37530,52684
37530,52711
8393,49675
8393,52711
11937,49675
11937,52711
21661,52711
9320,52711
33644,52711
14662,52711
125124,52703
115872,52279
115872,52711
115872,52694
39930,52711
10692,52711
805,52711
34584,52711
34636,52711
34636,52674
2182,52711
28070,52711
28070,52703
28070,52686
77469,52711
10278,52711
36647,52686
36647,52711
17915,52711
14557,52711
9417,52711
41469,52711
19381,52711
34637,52711
4011,52711
161795,52711
1580,52711
5854,52711
573,52711
2370,52711
2370,52694
2370,52686
2370,52670
5780,52711
5780,52674
5780,52552
5780,52540
506,52711
506,52670
22527,52711
22527,52703
22527,52670
574,52569
574,52711
574,52694
574,52703
11219,52711
30159,52711
30159,52694
30159,52674
30159,52703
845,52694
845,52711
1978,52711
3682,52711
51942,52711
46702,52711
46748,52711
46748,52694
847,52711
117,52711
14577,52711
37498,52711
37498,52703
38621,52711
38621,52694
59138,52711
28047,52711
4175,52711
31667,52711
13321,52711
13321,52694
13321,52674
21734,52711
31997,52711
24197,52711
11462,52711
31995,52711
940,52703
940,52711
940,52674
940,52694
2762,52711
12684,52711
2761,52711
2761,52703
8208,52711
52907,52711
15007,52711
36049,52711
52748,52711
75793,52711
47695,52711
31930,52711
543,52711
36054,52711
143750,52711
52782,52698
36055,52711
2760,52711
64398,52711
10220,52686
10220,52711
10220,52295
431,52674
431,52711
31641,52711
31641,52703
69848,52711
22796,52711
22256,52711
37550,52674
37550,52703
37916,52703
21873,52711
21500,52711
84116,52711
12626,52711
37818,52711
3525,52674
3525,52711
129628,52711
2321,52711
2028,52711
16384,52711
16384,52279
91217,52711
10699,52711
11597,52711
218624,52711
47947,52711
48311,52711
44772,52711
14347,52711
14347,52694
14347,52670
41090,52711
18282,52711
18169,52711
11082,52711
5971,52711
5971,52279
5971,52703
11933,52711
20096,52711
20096,52694
30815,52711
881,52711
4478,52711
22318,52711
53113,52711
2109,52711
122289,52711
24746,52711
72987,52711
72987,52694
193103,52711
8195,52711
8195,52694
8195,52686
9877,52711
9877,52703
26618,52711
21132,52711
11855,52711
24016,52569
24016,52711
24016,52694
14785,52701
14794,52711
14794,50797
3486,52711
11071,52711
1091,52711
1091,52552
10403,52711
11337,52711
162,52711
25723,52674
73351,52711
8916,52711
28134,52703
9429,52711
12159,52711
27791,52711
43106,52711
30197,52711
30197,52674
10156,52694
10156,50797
10156,52711
10377,52711
3121,52711
4975,52711
9713,52711
134368,52711
85837,52711
1039,52674
9821,52711
4437,52711
4437,52686
1890,52684
1890,52711
1955,52711
39437,52711
11932,52711
6435,52711
108316,52711
10683,52711
10683,52686
63709,52711
9445,52711
9445,52674
2657,52711
9425,52711
32326,52711
637,52711
637,52674
637,52703
8675,52711
8675,52566
20701,52711
9945,52711
9945,50797
73,52711
18603,52711
46889,52711
12888,52711
3033,52711
3033,52279
9882,52670
9882,52711
9882,52569
10663,52711
4518,52694
4518,52711
1808,52711
3600,52711
17037,52711
297,52711
5332,52711
21589,52711
8336,52711
11893,52711
123056,52711
12223,52711
32081,52711
14924,52711
10002,52711
41817,52711
19426,52703
12560,52711
9798,52711
14444,52711
9487,52711
9466,52711
666,52621
2042,52711
2042,52694
10162,52711
10162,51493
10162,50797
309,52506
309,52674
309,52711
692,52711
24018,52711
1678,52566
39256,52711
39256,52566
39256,52686
1680,52566
244,52711
10730,52711
31947,52711
8130,52711
11532,52711
11532,52621
9749,52711
14628,52711
9626,52711
13698,52711
10466,52711
707,52711
11954,52711
11954,52670
9336,52711
10157,52711
12118,52711
10587,52711
11825,52711
11895,52711
9447,52711
12257,52711
37536,52711
10029,52711
27104,52703
27104,52109
11252,52711
8545,52711
10223,52711
9745,52711
200,52711
9837,52295
9837,52711
11545,52694
11545,52711
11545,50797
11545,52670
1934,52711
110643,52711
11881,52711
13764,52711
24951,52694
8879,52711
1369,52711
1369,52212
1368,52711
1370,52711
1370,52686
10303,52569
10303,52711
9326,52694
9326,52711
9326,52670
10328,52711
11285,52711
1367,52711
1371,52711
1374,52711
1375,52711
15196,52694
15196,52711
11904,52711
215875,52711
15596,52711
15596,52621
13818,52711
29968,52711
44326,52711
1885,52711
8856,52711
10495,52711
5825,52711
9489,52711
16885,52711
76857,52711
8741,52711
8741,52686
9276,52711
9822,49332
9822,52711
39314,52711
39314,49332
10312,52711
9441,52711
9422,52711
125582,52711
24525,52711
10368,52711
10368,52703
10368,52686
11365,52711
140897,52711
31662,52711
36136,52711
1363,52711
46992,52711
825,52711
22913,52711
15556,52711
28902,52711
14709,52711
9423,52711
9423,52686
14443,52711
10658,52711
10658,52621
6917,52711
40729,52711
24086,52711
11815,52711
11815,52694
9426,52711
10344,52711
10344,52669
15698,52711
2620,52711
30497,52711
16337,52711
25018,52711
16780,52711
12151,52711
25438,52711
33278,52711
33278,52703
274253,52711
192,52711
192,50797
10945,52711
10013,52711
9671,52711
9396,52711
11038,52711
12278,52711
11873,52711
11873,52670
18588,52711
10015,52670
10015,52711
12715,52279
12715,52711
8388,52711
8388,52674
8388,52670
45712,52711
6187,52694
8129,52711
1618,52711
1618,52279
10722,52703
10722,52670
10314,52711
125548,52711
47139,52711
11167,52711
2112,52711
16172,52694
16172,52711
111794,52711
9524,52711
9524,52674
20595,52711
20595,52674
20595,52279
16306,52694
11622,50797
11622,52711
11622,52694
11622,52674
10207,52711
9849,52711
9849,52703
18892,52711
13466,52711
1542,52711
43978,52709
15256,52711
8224,52711
18417,52711
12479,52684
12479,52711
12479,52694
15031,52711
15209,52711
26425,52711
1847,52711
42113,52566
8913,52711
10906,52711
25748,52711
25749,52711
8769,52711
14742,52711
15856,52711
10671,52703
10671,52711
27932,52711
27932,52279
7227,52711
7227,52279
10670,52711
5919,52711
33518,52711
40160,52711
40160,52694
40160,52686
2362,52711
10803,52711
871,52711
1685,52711
1705,52711
1688,52711
1687,52711
166680,52711
11123,52711
29723,52711
29723,52694
29723,52670
31638,52711
9535,52711
9455,52519
9455,52711
9455,52671
796,52212
796,52711
796,52694
100,52711
47501,52711
77936,52694
30943,52711
107946,52711
7341,52711
10350,52711
11772,52711
9540,52711
31503,52711
11773,52711
30202,52711
30202,52686
22345,52711
22345,52670
53685,52711
1567,52694
1641,52711
47288,52711
10212,52711
10212,52703
10212,52670
10354,52711
11526,52674
8583,52711
16520,52711
16520,52703
16520,52077
16508,52711
11374,52711
16379,52711
125123,52711
28029,52711
603,52711
4951,52711
4951,52694
65749,52670
8970,52711
9840,52694
186705,52694
30950,52694
30950,52711
11660,52711
9430,52711
11355,52711
18764,52519
18764,52671
18764,52686
9465,52711
27455,52711
1414,52279
1414,52670
49981,52711
6522,52711
114719,52711
10209,52569
10209,52711
10209,52694
25512,52694
143299,52711
22826,52703
1902,52670
445590,52674
445590,52669
6396,52711
39964,52711
12596,52711
9451,52711
1946,52711
42230,52671
139445,52694
139445,52566
139445,52711
1844,52711
6552,52711
24584,52711
213985,52711
25471,52671
4154,52711
4154,52212
28519,52711
3309,52711
3309,52670
18462,52711
28941,52711
18252,52711
8592,52711
564,52711
564,52569
13852,52711
140519,52711
25232,52711
33194,52671
10210,52711
53862,52711
17962,52566
9460,52519
9460,52711
4927,52711
1893,52711
31342,52711
44297,52711
44297,52703
44297,49332
95627,52711
8785,52669
15849,52569
15849,52711
15849,52694
18990,52711
18990,52674
29242,52711
29243,52711
31498,52711
29239,52711
15660,52711
1924,52711
8536,52711
9531,52711
9531,52703
9531,52670
9531,52077
11411,52711
11411,52694
11411,52703
11411,52686
11411,52077
138,52711
138,52674
138,52279
30793,52711
3103,52711
3103,52670
3035,52711
3077,52711
3074,52711
3076,52711
3079,52711
32023,52711
13666,52711
29794,52711
9077,52711
36685,52711
43391,52711
30168,52711
10785,52711
19483,52711
8974,52684
8974,52711
8974,52670
29959,52711
11549,52711
18158,52711
27625,52711
41516,52711
17918,52711
37305,52711
18784,52711
18784,52566
509,52711
509,52670
1090,52711
24858,52711
24858,52355
24858,52703
15059,52711
55912,52711
12117,52711
11779,52711
11779,52670
41730,52711
84198,52711
100568,52711
13533,52711
62676,52711
817,52674
817,52711
265966,52711
14283,52711
14283,52694
14283,52674
14283,52703
14283,52671
14283,52670
37135,52711
2275,52711
68426,52711
24137,52711
10376,52711
10376,52694
104,52674
104,52711
104,52566
15800,52711
9032,52711
9032,52703
13821,52711
9421,52694
55955,52711
67067,52711
6488,52711
6488,52670
9473,52711
8487,52711
10279,52711
10279,52703
2767,52694
78568,52694
2105,52711
1073,52711
10239,52694
10208,52711
2667,52711
48958,52711
345,52711
9825,52711
16158,52711
133575,52711
620,52711
2978,52711
10490,52711
11618,52711
332,52711
332,52552
332,52694
332,52670
1812,52711
8914,52711
9824,52711
4806,52711
33430,52711
247,52711
10056,52711
967,52711
802,52711
3175,52674
3175,52694
3175,52711
147,52711
147,52694
1628,52711
1628,52694
1628,52674
21185,52711
11120,52711
10136,52684
10136,52711
10136,52703
32060,52711
48686,52711
48259,52711
873,52711
48660,52711
26789,52711
3934,52694
108312,52711
11416,52711
11416,50797
11416,52670
10776,52711
24452,52711
9710,52711
31924,52694
31924,52711
30890,52711
24081,52711
24081,52674
20242,52711
39074,52711
66194,52711
2115,52711
23599,52711
3526,52711
41166,52711
16406,52711
16406,52694
10386,52711
745,50797
745,52670
745,52711
913,52711
912,52711
12229,52711
67323,52711
91076,52711
89861,52711
19457,52711
19457,52670
11353,52711
17707,52711
17707,52077
9781,52711
102489,52711
102489,52694
102489,52674
102489,52670
18212,52711
13817,52711
13817,52355
126996,52703
48781,52711
12185,52711
12185,52670
29056,52711
26857,52711
28501,52711
29030,52711
25319,52711
25319,52674
25319,50797
29074,52711
24103,52711
10552,52711
9267,52711
10766,52711
10768,52711
813,52711
2665,52711
9406,52711
9406,52694
11418,52711
11153,52711
14170,52711
2280,52711
11077,52711
11077,52703
28597,52711
28597,52703
28597,52621
22611,52674
22611,52711
22611,52670
22611,52703
39780,52694
39780,52711
10396,52711
10396,52670
9944,52711
850,52711
10154,52711
10342,52711
10342,52669
10366,52711
9349,52711
15122,52621
15122,52711
10494,52566
22314,52703
22314,52711
22314,52686
35813,52674
11037,52689
11037,52711
11955,52711
2038,52711
28737,52711
11963,52711
11963,52694
9096,52711
91893,52674
103793,52689
1911,52711
1911,52552
2900,52711
17709,52684
17709,52711
37718,52711
47144,51237
104896,52711
30964,52711
30964,52694
52366,52694
6373,52711
2162,52711
14578,52711
40694,52711
40694,52674
4338,52711
49184,52569
49184,52694
10307,52711
10307,52703
10307,52621
11601,52711
18621,52703
18621,52711
1075,51237
21719,52711
40879,52711
47951,52566
43832,52670
43832,52711
47697,52711
49792,52711
26522,52711
26522,52674
23761,52711
24097,52711
42114,52711
28295,52711
12105,52711
14,52711
24128,52711
11001,52711
10390,52711
9453,52711
9453,52703
704,52711
35122,52711
142132,52711
24153,52711
11797,52711
18086,52711
17887,52711
10669,52711
11527,52711
42848,52711
40867,52711
1049,52711
28032,52711
11326,52711
28377,52711
10975,52519
10974,52519
10398,52711
2290,52711
24071,52711
62994,52711
60994,52711
16112,52711
32305,52711
14429,52711
15198,52711
6415,52711
6415,52569
24066,52711
21430,52566
21430,52711
21430,52674
10381,52711
171982,52711
42486,52711
60285,52711
5622,52703
10349,52711
42518,52711
29787,52711
9638,52711
10576,52711
12662,52711
61369,52711
11712,52566
12618,52711
13824,52711
226,52711
55107,52694
69851,52670
10388,52711
10388,52694
17198,52711
44857,52711
9346,52674
9346,52711
861,52711
14412,52711
9377,52711
11541,52711
2457,52694
11901,52711
4929,52711
85325,52711
11230,52519
8416,52711
8416,52694
8416,52703
8416,50797
8416,52671
11054,52711
11054,52694
11054,52686
851,52711
24453,52711
18254,52674
18254,52648
18254,52694
18254,52686
18254,52711
56235,52711
20123,51546
20123,52711
20123,52703
16642,52711
16642,52703
2593,52694
42020,52670
3086,52711
16305,52711
32255,52711
48797,52670
19997,52711
3767,52711
3767,52694
3767,52674
3767,52670
17352,52711
17352,52694
535,52711
535,52621
2731,52694
2731,52212
1654,50797
1654,52711
1654,52674
1654,52694
1654,52670
31043,52711
14831,52711
658,52671
658,52711
658,52670
657,52711
657,52686
657,52109
657,50351
646,52711
646,52694
5689,52711
391,52703
391,52670
8052,52711
772,52711
772,52694
65448,52711
65452,52711
31650,52711
73575,52711
302579,52711
550,52711
97537,52711
12220,52703
12220,52711
1610,52711
53151,52711
42881,52711
29064,52711
29064,52703
404,52711
42196,52711
36819,52711
42726,52694
9343,52674
9343,52703
9343,52670
16858,52711
42006,52671
11562,52711
10496,52711
16162,52711
8649,52711
31306,52711
31306,52686
10563,52711
14484,52711
214735,52711
94857,52711
32043,52711
15247,52376
15247,52711
29251,52711
5548,52711
5549,52711
856,52711
38772,52711
699,52355
699,52711
699,52703
709,52711
709,52670
253,52711
253,52279
13511,52711
660,52711
660,52694
46798,52711
46798,52670
46798,52465
11377,52711
26149,52711
26149,52670
492,52711
492,52694
108346,52711
98480,52711
128,52566
46286,52711
8672,52674
8672,52711
8672,52670
8056,52694
8056,52674
2020,52711
9481,52711
9008,52569
9008,52711
9008,52566
9008,52709
14242,52711
16129,52711
104103,52694
11489,52694
11489,52674
28145,52711
51371,52711
18111,52711
31361,52711
31361,52674
11223,52711
16281,52711
16281,52703
16288,52711
1694,52711
1694,52674
476,52711
37094,52711
37094,52670
37094,52465
13555,52711
961,52711
73969,52711
24831,52711
64963,52711
85160,52711
25560,52711
21610,52711
21610,52694
11878,52566
11510,52684
11510,52711
11510,52279
11234,52711
957,52711
11886,52711
37853,52711
62204,52698
11040,52711
21849,52711
1621,52711
1621,52621
14035,52711
40771,52711
40772,52711
40773,52711
11498,52711
11790,52711
11790,52279
29371,52711
276635,52711
47941,52711
29048,52711
29048,52694
19052,52711
21349,52711
1832,52711
10047,52711
10047,50797
10228,52566
47692,52711
47692,52694
18561,52711
144953,52711
37426,52711
51787,52711
51787,52694
51787,52674
11663,52711
11663,51493
13485,52711
9289,52711
9289,52694
9289,52674
9264,52711
18222,52711
11165,52711
11165,52566
4203,52670
24226,52711
88875,52711
11379,52711
29154,52279
29154,52711
29154,52670
2039,52711
77915,52711
11943,52711
11481,52711
2690,52711
20565,52711
27141,52711
27141,52674
10399,52711
90762,52711
2668,52711
