user_id,language_id
288902,33500
288902,50190
07967,52376
07967,52539
07967,52565
350684,52539
350684,23396
350684,52279
1970,51546
1970,52212
1970,52711
4272,23396
4272,21668
4272,52686
440079,52698
440079,52506
440079,52566
661385,49257
661385,25113
661385,52295
2037,21872
2037,52698
2037,52566
44693,49675
44693,52699
44693,49332
850334,47292
850334,50532
850334,47991
6571,46474
6571,51546
6571,44351
328902,52648
328902,52689
328902,50532
7372207,52552
7372207,52689
7372207,50190
150977,51546
150977,51539
150977,23396
23242,52648
23242,52569
23242,52295
7497105,52552
7497105,52376
7497105,51493
5382624,46474
5382624,52701
5382624,52295
499565,52376
499565,52701
499565,44351
8406,48243
8406,49701
8406,52495
9327279,21872
9327279,23396
9327279,44351
039411,48210
039411,52539
039411,51542
94421,52689
94421,49675
94421,49286
000096,52539
000096,21668
000096,52694
391492,46474
391492,52355
391492,50532
5766,49780
5766,23396
5766,52212
6644500,52701
6644500,52566
6644500,45855
2730,52698
2730,51843
2730,33500
28886,49257
28886,51542
28886,51799
53271,48210
53271,48243
53271,52295
1825,52698
1825,52684
1825,48470
058270,52694
058270,52686
058270,50190
450336,52701
450336,52670
450336,52703
13545,52552
13545,52648
13545,52711
26372,33500
26372,50190
26372,40455
3454,23396
3454,52295
3454,47991
5140604,52648
5140604,50532
5140604,52631
0941312,52569
0941312,47292
0941312,52566
51768,52709
51768,51542
51768,52495
762394,52465
762394,52674
762394,48470
59170,52465
59170,49701
59170,50190
39421,52376
39421,50797
39421,47991
54153,51539
54153,48470
54153,40455
5910439,52569
5910439,52109
5910439,50351
3466317,52465
3466317,50669
5251,49780
5251,50532
5251,50669
949736,52169
949736,52621
949736,51542
059257,47292
059257,50797
059257,52109
63651,52625
63651,51493
63651,51799
9154424,52465
9154424,50669
9154424,52519
5401,52621
5401,50190
5401,44351
04429,52625
04429,40455
04429,52631
94762,46474
94762,49675
94762,40455
08900,51547
08900,51539
08900,52565
1756035,48210
1756035,23396
1756035,45855
24291,52625
24291,52621
24291,50351
7576738,52689
7576738,52698
7576738,52540
90488,21668
90488,52212
90488,52709
1682,49780
1682,47292
1682,50797
87259,52376
87259,52496
87259,40455
9725644,52465
9725644,23396
9725644,52711
3588,52684
3588,49780
3588,52631
1478,47292
1478,50669
1478,51799
66212,52552
66212,52496
66212,52686
8172,52674
8172,29250
8172,51237
92821,52689
92821,49701
92821,52703
7365,21872
7365,51547
7365,52519
72049,25113
72049,52565
72049,47991
81191,50669
81191,52698
81191,49701
26904,52684
26904,51542
26904,52279
776159,51546
776159,52212
776159,50190
4420,50190
4420,52694
4420,52495
254989,50797
254989,52077
254989,52709
7977465,49257
7977465,52684
7977465,52465
5117,47292
5117,21668
5117,40455
285834,51539
285834,52212
285834,52703
8119,52552
8119,52569
8119,52686
361132,49675
361132,52566
361132,44351
3143,52648
3143,25113
3143,52552
2030341,29250
2030341,21668
2030341,52109
79921,52552
79921,52569
79921,52212
249022,52465
249022,52295
249022,52495
0824672,48210
0824672,52709
0824672,40455
7183309,49780
7183309,33500
7183309,52670
84160,25113
84160,52684
84160,50190
831985,52169
831985,49701
831985,51493
061512,52465
061512,50532
061512,52669
6111668,25113
6111668,52540
6111668,50797
277986,45855
277986,52540
277986,50351
95817,25113
95817,52686
95817,52631
7706,48210
7706,29250
7706,52077
290598,49257
290598,48210
290598,50797
76655,50532
76655,52621
76655,52495
3276,52552
3276,49701
3276,52295
33809,52698
33809,52539
33809,52684
4990,52109
4990,49286
4990,51799
07071,48470
07071,50351
5903027,52674
5903027,48243
5903027,50797
53830,52699
53830,52684
53830,52631
9500339,52465
9500339,52625
9500339,52519
955770,52689
955770,51539
955770,51843
049956,46474
049956,48243
049956,49780
9571339,52698
9571339,52566
9571339,50190
651925,52496
651925,21668
651925,52376
9597764,52625
9597764,52539
9597764,52669
3604,29250
3604,52699
3604,23396
06341,51547
06341,50532
06341,50797
5819,47991
5819,29250
5819,52631
021795,52552
021795,52077
021795,52669
3995,52552
3995,52698
3995,48243
50986,52699
50986,52701
50986,52621
1360,52565
1360,51799
1360,40455
9490914,50532
9490914,51237
9490914,52519
531746,21872
531746,23396
531746,52709
4657361,21872
4657361,52669
4657361,49286
5223119,29250
5223119,51542
5223119,52671
9962418,49675
9962418,49780
9962418,50669
533230,49257
533230,52169
533230,52565
82818,52496
82818,52684
82818,52376
142147,52376
142147,50532
142147,52670
0042310,52465
0042310,48243
0042310,49780
04377,52355
04377,52077
04377,52621
97876,52539
97876,23396
97876,51542
9625718,52648
9625718,51539
9625718,52295
7559,52376
7559,52465
7559,49675
7132242,49332
7132242,50797
7132242,52711
2625977,46474
2625977,52539
2625977,52670
575324,51546
575324,49675
575324,40455
3257990,52689
3257990,52674
3257990,52279
40091,25113
40091,49332
40091,51493
447499,52169
447499,29250
447499,52701
257868,52686
257868,52694
6635,29250
6635,50797
6635,50190
0969,50532
0969,51542
0969,52212
89323,49780
89323,52077
89323,51493
819514,52496
819514,52569
819514,48243
2625544,52689
2625544,49780
2625544,40455
2504839,52376
2504839,52169
2504839,52212
91757,52376
91757,52674
91757,51547
2068031,49257
2068031,52506
2068031,51237
162876,52465
162876,51539
162876,50532
7156898,52496
7156898,51547
7156898,52279
7144979,52689
7144979,51547
7144979,52711
2383,52077
2383,51799
163479,46474
163479,23396
163479,44351
686230,52376
686230,52565
686230,52686
439398,52496
439398,52506
439398,49332
8877902,52648
8877902,51493
8877902,51542
1338,52506
1338,52669
1338,49286
576917,52376
576917,46474
576917,51539
23179,49332
23179,51493
23179,44351
5203909,52648
5203909,52569
5203909,52701
00431,21872
00431,52698
00431,45855
9216224,52674
9216224,51547
9216224,50669
60908,25113
60908,52077
60908,48470
88842,52496
88842,48243
88842,49332
8695164,49257
8695164,52699
8695164,52565
9010,52703
9010,51547
9010,47991
3021551,52465
3021551,52698
3021551,50351
4769814,52674
4769814,52355
4769814,51799
7203253,52701
7203253,52279
7203253,45855
691427,49257
691427,52212
691427,45855
4968,52689
4968,46474
4968,50797
9791450,48210
9791450,48243
9791450,49701
366896,49701
366896,52669
366896,49286
902765,25113
902765,52709
902765,44351
955491,49332
955491,23396
955491,52566
2853566,49780
2853566,49332
2853566,52077
1202,25113
1202,48243
1202,52540
950128,52552
950128,52506
950128,50532
8874661,52169
8874661,47292
8874661,52701
612994,25113
612994,52109
612994,52671
8016,52674
8016,51843
8016,52566
320283,51539
320283,50669
320283,52671
3480,49257
3480,52709
3480,40455
562991,52496
562991,51843
562991,21872
8266,48210
8266,21668
8266,52669
3645628,25113
3645628,49701
3645628,52670
2873237,52648
2873237,52506
2873237,52109
87383,49675
87383,50797
87383,52694
5536,52565
5536,52669
2791,52671
2791,52709
2791,52519
4833,52552
4833,29250
4833,21668
11987,52496
11987,52674
11987,52709
310378,52169
310378,51539
310378,45855
76014,52552
76014,23396
76014,51542
0793191,47991
0793191,51542
0793191,52495
844913,52496
844913,21668
844913,52669
726118,48243
726118,51843
726118,52669
5352168,52496
5352168,52212
5352168,50797
4904,48210
4904,52212
4904,52566
2005275,52648
2005275,23396
2005275,52694
0416029,52703
0416029,51547
0416029,40455
2109,51546
2109,49332
2109,51237
39114,52569
39114,52465
39114,50351
410597,33500
410597,51237
410597,52711
5060255,49257
5060255,52212
5060255,52703
4577,52169
4577,51539
4577,50669
2088341,52711
2088341,52699
2088341,52671
7264612,52671
7264612,47292
7264612,52631
8970,52698
8970,51546
8970,52621
143430,21872
143430,25113
143430,51547
9045022,52670
9045022,52565
9045022,52694
15356,25113
15356,48210
15356,52621
894749,52648
894749,51493
894749,48470
5208909,49257
5208909,51539
5208909,52295
05696,49332
05696,52519
05696,45855
552952,52376
552952,51546
552952,52686
312729,52109
312729,52686
312729,52279
3531,49332
3531,52077
3531,52212
69673,29250
69673,51547
69673,51542
2372,46474
2372,51539
2372,52495
072936,48243
072936,23396
1785,48210
1785,50797
1785,51542
4554726,52355
4554726,49701
4554726,52519
783292,21668
783292,52565
783292,49286
0463791,47292
0463791,52212
0463791,52709
8788492,52496
8788492,51843
8788492,33500
862876,23396
862876,52565
862876,52279
009034,52539
009034,51539
009034,52684
5377807,52699
5377807,51237
5377807,52703
3335882,52376
3335882,52674
3335882,52539
0472,33500
0472,45855
0472,44351
61384,52631
61384,52552
61384,52703
7987769,52376
7987769,50532
7987769,23396
6189985,29250
6189985,49286
6189985,52519
4390304,51547
4390304,52279
4390304,52295
7458,51547
7458,49675
7458,48470
884020,52569
884020,52684
884020,52077
731886,21872
731886,52699
731886,52670
5386,47991
5386,33500
5386,52495
23329,52625
23329,52674
23329,49286
364192,52699
364192,49701
364192,44351
9780993,52698
9780993,52684
9780993,52495
31371,51539
31371,49332
31371,49701
659267,50532
659267,48470
659267,52703
2600,29250
2600,50190
2600,40455
97215,49780
97215,52109
97215,52703
920866,52689
920866,52625
920866,51547
5673170,52698
5673170,52670
5673170,47991
7461,52625
7461,52506
7461,52540
547201,52496
547201,33500
547201,47991
44598,52376
44598,52569
44598,51546
191335,49780
191335,52540
191335,45855
54792,52496
54792,52625
54792,47292
5745,52569
5745,52674
5745,52506
9984,52376
9984,52355
9984,49286
7418,52355
7418,33500
7418,50797
95239,21872
95239,51237
95239,40455
7652,52569
7652,50532
7652,50797
7550901,52169
7550901,51542
7550901,50351
0663,49780
0663,52694
0663,52631
0144418,52699
0144418,52684
0144418,52711
8952277,52540
8952277,49332
8952277,52694
83498,52169
83498,52077
83498,48470
9709169,52698
9709169,48243
9709169,52566
16843,49675
16843,52701
16843,49286
4863,52648
4863,52625
4863,52711
84965,51546
84965,52109
84965,50190
8202302,49780
8202302,52621
8202302,52711
133537,52625
133537,51843
133537,52694
9893,52552
9893,29250
9893,52631
77842,52625
77842,33500
77842,49701
5564,51546
5564,23396
5564,50190
18673,49257
18673,51539
18673,52703
359711,51237
359711,52701
359711,52279
6187,52496
6187,51539
6187,52212
43508,49257
43508,52669
43508,52670
4144,52566
4144,51542
4144,51799
8860132,21668
8860132,47292
8860132,51799
1180623,49257
1180623,51493
1180623,52670
746474,52698
746474,52699
746474,52565
70482,52569
70482,51493
70482,47991
3122444,25113
3122444,52625
3122444,52694
3270,51546
3270,51539
3270,44351
69463,46474
69463,49675
69463,49780
1040925,45855
1040925,48470
1040925,52631
2143,52684
2143,48243
2143,49780
11136,46474
11136,50532
11136,52519
19502,52621
19502,51542
19502,52703
455746,52689
455746,51799
455746,47991
4513,51493
4513,52670
4513,52295
20330,47991
20330,48243
20330,52519
0759,52552
0759,25113
0759,52465
475253,52376
475253,49257
475253,52686
9719,21668
9719,52540
9719,52670
71357,52506
71357,51843
71357,51493
6186048,49675
6186048,52519
6186048,50351
4241884,49332
4241884,33500
4241884,23396
7007,52699
7007,48470
7007,52671
7594938,49675
7594938,52669
7594938,52295
7388454,52496
7388454,52698
7388454,52631
805440,52569
805440,52686
805440,45855
146748,52569
146748,49675
146748,52519
793979,52506
793979,51546
793979,52709
7692584,52169
7692584,52689
7692584,51542
4699020,52689
4699020,52621
4699020,52671
0398751,52355
0398751,52565
0398751,48470
1383,52496
1383,52465
1383,46474
04570,52465
04570,52540
04570,52709
626388,49701
626388,52621
626388,52670
43787,52376
43787,48243
43787,49286
05535,33500
05535,52621
05535,52279
9996,52495
9996,52295
9996,45855
3697843,52355
3697843,52109
3697843,51542
977667,23396
977667,51546
977667,52212
28552,52540
28552,51493
28552,52109
208346,29250
208346,52279
208346,52671
7516201,52552
7516201,52698
7516201,48210
3474,51546
3474,48470
3474,45855
356442,52701
356442,49286
356442,52703
5679,49780
5679,50532
5679,50351
346637,29250
346637,52669
346637,51799
3615775,49257
3615775,52698
3615775,52694
01858,52077
01858,52565
01858,40455
8132,52376
8132,50351
8132,52519
34216,51493
34216,52684
34216,52565
526874,49675
526874,52684
526874,52709
664167,52698
664167,49332
664167,51546
032280,52689
032280,51547
032280,45855
7743420,52625
7743420,52674
7743420,52566
662076,52376
662076,52355
662076,52631
926717,45855
926717,49780
926717,51799
9853314,52625
9853314,51843
9853314,49701
69515,52496
69515,48243
69515,51542
49901,21872
49901,52109
49901,52694
26052,40455
26052,44351
26052,47991
432593,52552
432593,48210
432593,52699
15497,52648
15497,49780
15497,50190
8743,52465
8743,23396
8743,52686
2905940,52169
2905940,52077
2905940,52621
08759,52699
08759,50532
08759,50351
0882,52684
0882,52621
0882,51542
8673197,23396
8673197,52701
8673197,52669
6325,21872
6325,48243
6325,50190
402984,52506
402984,33500
402984,52703
834026,25113
834026,51547
834026,52212
77536,52465
77536,49675
77536,52540
684800,25113
684800,52495
865092,52684
865092,40455
865092,52295
474831,52625
474831,49332
474831,50190
646373,50351
646373,52701
646373,52631
903605,52552
903605,25113
903605,51539
389026,21668
389026,52709
389026,52703
1237696,52496
1237696,52674
1237696,52621
0012,52539
0012,52684
0012,52686
414362,52552
414362,52565
414362,50351
0876,51843
0876,52701
0876,47991
9035,52506
9035,52295
9035,52279
23169,48210
23169,51547
23169,52540
123042,21872
123042,52506
123042,51799
22904,52569
22904,48470
22904,47991
5367300,52625
5367300,46474
5367300,52279
70050,52569
70050,52625
70050,21872
7477,52496
7477,51843
7477,52109
52596,21668
52596,48210
52596,23396
5272,51546
5272,51237
5272,50797
5446,51546
5446,52684
5446,51542
375817,21668
375817,51237
375817,48470
903268,46474
903268,50797
903268,52669
7854,52698
7854,48210
7854,50532
0867,52355
0867,50797
2653490,52465
2653490,52621
2653490,50351
0589,49257
0589,47292
0589,52631
177474,52376
177474,48210
177474,51542
364570,52539
364570,23396
364570,52711
67834,52698
67834,33500
67834,51237
40529,52699
40529,52709
40529,52694
975365,52569
975365,49701
975365,52566
80212,49332
80212,52621
80212,48470
075764,49780
075764,33500
075764,47991
014867,52355
014867,50532
014867,52621
3503684,25113
3503684,52540
3503684,51542
9913,29250
9913,52565
9913,52671
984000,52552
984000,52699
984000,49780
3738,52569
3738,52212
3738,51542
93990,46474
93990,52519
93990,50351
9333621,49675
9333621,52212
9333621,52566
75704,52169
75704,52674
75704,51539
30899,33500
30899,51493
30899,52279
1552,52569
1552,21668
1552,50190
343870,52465
343870,47292
343870,49286
02423,52539
02423,49780
02423,51237
2538823,52465
2538823,52540
2538823,48470
750810,48243
750810,52077
750810,52694
9801918,48243
9801918,52565
9801918,52109
8122,51546
8122,52539
8122,49701
0733811,25113
0733811,49286
0733811,52686
30905,50532
30905,45855
30905,52671
96450,49332
96450,52540
96450,52295
6482272,50532
6482272,52565
6482272,52495
3217320,52169
3217320,48243
3217320,52495
03974,49332
03974,52621
03974,52686
86892,49257
86892,52698
86892,52631
804143,52569
804143,52109
804143,48470
658794,52701
658794,52465
658794,52669
3331329,52169
3331329,29250
3331329,50532
45896,52674
45896,52077
45896,49286
84046,52689
84046,52703
84046,52631
79825,51843
79825,52670
79825,52566
1171815,52625
1171815,49675
1171815,50669
14754,51546
14754,47991
14754,46474
20112,52686
20112,52621
20112,51542
29044,52689
29044,23396
29044,49701
1972,52376
1972,52506
1972,52711
3800,21872
3800,52212
3800,50190
5138,49701
5138,52684
5138,50669
12026,52496
12026,52698
12026,51542
51722,52684
51722,50190
51722,44351
5627907,52625
5627907,52709
5627907,49286
771041,49257
771041,52709
771041,50351
5770376,52355
5770376,52669
5770376,45855
3835,52169
3835,48243
3835,47991
907640,51547
907640,49332
907640,52565
653270,52684
653270,50797
653270,52109
3651811,49332
3651811,52212
3651811,52279
746724,46474
746724,51843
746724,52109
79638,52540
79638,49780
79638,49286
25926,52496
25926,52674
25926,51799
3222134,51546
3222134,52540
3222134,52694
3943370,52698
3943370,48470
3943370,52295
797777,51542
797777,51546
797777,52686
0957971,49332
0957971,52495
779042,48243
779042,33500
779042,52109
9450,52496
9450,51546
9450,51542
2876,52355
2876,48243
2876,51799
675133,52674
675133,48243
675133,52669
710009,51547
710009,52684
710009,49286
24028,49257
24028,52539
24028,52519
93796,52670
93796,52709
93796,51542
930868,49780
930868,50797
930868,52566
3101811,52689
3101811,51237
3101811,52295
0373722,21872
0373722,49257
0373722,52565
279147,51539
279147,52686
279147,44351
2977,46474
2977,48243
2977,52495
676128,52699
676128,33500
676128,40455
87261,52496
87261,52495
87261,52519
0888220,51547
0888220,52355
0888220,48470
2418433,51843
2418433,51542
2418433,44351
6646,51539
6646,51493
6646,50351
97009,49257
97009,51237
97009,47991
222107,50669
222107,47292
222107,52701
0937,51539
0937,51493
0937,52670
8933476,52566
8933476,51546
8933476,52670
507686,23396
507686,52109
507686,52566
8909672,52376
8909672,49257
8909672,52495
53035,52169
53035,52212
53035,51799
70416,49332
70416,52701
70416,52495
6906,52674
